image_id,gt_nutrient,pred_nutrient,gt_quantity,pred_quantity,gt_unit,pred_unit,gt_context,pred_context,nutrient_match,quantity_match,unit_match,context_match,full_match,eval_method,nutrient_reason,quantity_reason,unit_reason,context_reason
57.jpeg,Kohlenhydrate ... Glucides,Proteines,3.67,1604,g,kcal,per_100g,per_100g,False,False,False,True,False,fast+llm,"R1: 'Kohlenhydrate ... Glucides' is a carbohydrate family nutrient, while 'Proteines' is a protein family nutrient.",R6: The quantities are not close enough to be considered traces and do not match numerically.,R10: 'g' does not match 'kcal'.,"R12: Both contexts are per_100g, but the predicted context is missing."
57.jpeg,Fett ........... Lipides,Fett,4.3,3.67,g,g,per_100g,per_100g,True,False,True,True,False,fast+llm,"R1 does not apply, both are 'Fett' and the longer name in GT is a valid compound of the shorter name.",3.67 != 4.3 (exceeds +/-0.05 tolerance).,"Both are 'g', which match according to R10.",Both are 'per_100g' after stripping serving size suffix.
57.jpeg,Brennwert ...... Energie,Fett,23,43,kcal,g,per_serving (pro Esslöffel (6 g)),per_100g,False,False,False,False,False,fast+llm,R1: 'Brennwert' vs 'Fett',R6: 23 != 43 and both > 0.1,R10: kcal != kJ,R12: per_serving (pro Esslöffel (6 g)) vs per_100g
59.jpeg,Brennwert/Energy Value,BewenergyValuc1391k330 kcal,1391,,kJ,,per_100g (100 g Pulver),per_100g,True,False,False,True,False,fast+llm,R15 - Nutrient is correctly identified as 'Brennwert/Energy Value',R7 - Predicted quantity 'None' does not match ground truth '1391'.,R10 - Predicted unit 'k330 kcal' does not match ground truth 'kJ'.,R12 - Context is correctly stripped to 'per_100g'
59.jpeg,Brennwert/Energy Value,Eacib/Protein,330,07,kcal,g,per_100g (100 g Pulver),per_100g,False,False,False,True,False,fast+llm,R1: 'Brennwert/Energy Value' vs 'Eacib/Protein',R6: Both values are outside the trace amount range and do not match,R10: kcal != kJ,R12: 'per_100g (100 g Pulver)' vs 'per_serving'
59.jpeg,Eiweiß/Protein,Feti/fat,0.7,0.3,g,g,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,R1: 'Eiweiß/Protein' is a specific nutrient and does not match the predicted 'Feti/fat'.,"R6: Both values are greater than 0.1, so they do not match as traces or by numeric equality.","R10: The units 'g' (grams) in ground truth and 'g' (grams) in prediction match, but the nutrient does not match.","R12: After stripping serving size suffixes, both contexts are 'per_100g', which should match."
59.jpeg,Kohlenhydrate/Carbohydrate,davon gesattigte Fetisauren,66.6,0.3,g,g,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,"R1: 'davon gesattigte Fetsauren' is a sub-nutrient of 'Kohlenhydrate/Carbohydrate', and the names do not match after normalization.","The quantities are different, with no trace amount allowance applicable here.",The units do not match (g vs. None).,R12: The context strings differ significantly after stripping serving size suffixes.
59.jpeg,davon Zucker / of which Sugars,of wtich Saturates,64.4,,g,,per_100g (100 g Pulver),per_100g,False,False,False,True,False,fast+llm,R1: 'davon Zucker / of which Sugars' vs 'of wtich Saturates',"R6: Predicted quantity is None, Ground Truth is non-zero",R10: 'g' vs None,R12: 'per_100g (100 g Pulver)' vs 'per_100g'
6.jpeg,VITAMIN C,VITAMINE,28,,mg,,per_serving (4 g),,False,False,False,False,False,fast+llm,R1: 'VITAMINE' is a short name that does not match the full compound name 'VITAMIN C'.,R8: GT quantity is non-zero and predicted quantity is None.,R10: Predicted unit is missing while ground truth has a unit.,"R12: Both have context starting with 'per_serving', but the rest of the context is different."
6.jpeg,MAGNESIUM,VITAMINEC,56,,mg,,per_serving (4 g),,False,False,False,False,False,fast+llm,R1: 'VITAMINEC' does not match 'MAGNESIUM'.,No quantity in prediction vs. '56' mg in ground truth.,No unit in prediction vs. 'mg' in ground truth.,No context in prediction vs. 'per_serving (4 g)' in ground truth.
6.jpeg,POTASSIUM,KALIUM,70,,mg,,per_serving (4 g),,False,False,False,False,False,fast+llm,R1: 'KALIUM' is a short name that does not match the longer compound name 'POTASSIUM'.,R8: GT quantity is non-zero and predicted quantity is None.,R10: No equivalent unit found between 'mg' and None.,R14: Predicted context is empty while ground truth has a serving size.
61.jpeg,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,Protein/Elwel/Proteine/Proteines/Proteina/Belakovine,427,2530,kJ,g,per_serving (30 g),per_100g,False,False,False,False,False,fast+llm,"R1 - 'Protein' is a sub-nutrient of 'Energie', and the prediction contains additional text not present in the ground truth.","R6 - The predicted quantity (2530) does not match the ground truth quantity (427), and neither are traces.","R10 - The units do not match as 'g' is a unit of mass, while 'kJ' is a unit of energy.",R12 - The context does not match after stripping the serving size suffix.
61.jpeg,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,Protein/Elwel/Proteine/Proteines/Proteina/Belakovine,102,14.60,kcal,g,per_serving (30 g),per_100g,False,False,False,False,False,fast+llm,R1 - 'Protein' is a short name and does not match the longer compound name 'Energy / Energie'.,R6 - Predicted quantity (14.60) is neither trace nor equal to ground truth (102).,R10 - 'g' unit does not match 'kcal' unit.,R13 - 'per_100g' context does not match 'per_serving'.
61.jpeg,Fat / Fett / Grassi / Graisse / Grasas / Maščobe,Calcium/Katzlum/Calcio/Calcium/Calcio/Kalci,0,155.7,g,mg,per_serving (30 g),per_100g,False,False,False,False,False,fast+llm,"R1 - 'Fat / Fett / Grassi / Graisse / Grasas / Maščobe' is a fat family nutrient, while the predicted nutrient 'Calcium/Katzlum/Calcio/Calcium/Calcio/Kalci' is from the calcium family.","R6 - The ground truth quantity is 0 and the prediction is 155.7 mg, which are not trace amounts and do not match.",R10 - 'g' in the ground truth does not match 'mg' in the predicted unit.,R12 - The context 'per_serving (30 g)' does not match 'per_100g' after stripping serving size suffix.
61.jpeg,of which saturated / davon gesättigte / di cui saturi / dont saturés / de las cuales saturadas / od tega nasičene,Calcium/Katzlum/Calcio/Calcium/Calcio/Kalci,0,250,g,g,per_serving (30 g),per_100g,False,False,True,False,False,fast+llm,R1 - 'Calcium' is a parent nutrient of 'davon gesättigte Fettsäuren'.,R6 - Predicted quantity (250) does not match ground truth (0).,R10 - 'g' in the prediction does not match any unit in the ground truth.,R12 - The context 'per_100g' in the prediction does not match 'per_serving'.
63.jpeg,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,Fat/Fett/Grassi/Gralsse/Grasas/Maltobe,427,0,kJ,g,per_serving (30 g),per_100g,False,False,False,False,False,fast+llm,"R1 - 'Fat' is a sub-nutrient of 'Fettsaeuren', and does not match the ground truth nutrient.","R6 - The predicted quantity (0) does not match the ground truth quantity (427), and both are non-trace amounts.","R10 - 'g' is a unit of mass, while 'kJ' is a unit of energy; they do not match.",R12 - The context does not match after stripping the serving size suffix.
63.jpeg,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,Fat/Fett/Grassi/Gralsse/Grasas/Maltobe,102,00,kcal,g,per_serving (30 g),per_100g,False,False,False,False,False,fast+llm,"R1 - 'Fat' is a sub-nutrient of 'Fettsaeuren', and does not match the ground truth nutrient.","R6 - Predicted quantity '00' is neither zero nor trace, while ground truth is non-zero. They do not match.",R10 - The predicted unit 'g' does not match the ground truth unit 'kcal'.,R12 - The context 'per_100g' does not match the ground truth context 'per_serving'.
63.jpeg,Fat / Fett / Grassi / Graisse / Grasas / Maščobe,Protein/Elwei/Protelne/Proteines/Proteina/Belakovine,0,146,g,g,per_serving (30 g),per_100g,False,False,True,False,False,fast+llm,R1 - 'Fat' vs 'Protein',R6 - Predicted quantity is not a trace and GT is zero,R10 - 'g' vs 'g',R12 - 'per_serving (30 g)' vs 'per_100g'
63.jpeg,of which saturated / davon gesättigte / di cui saturi / dont saturés / de las cuales saturadas / od tega nasičene,Protein/Elwei/Protelne/Proteines/Proteina/Belakovine,0,02,g,g,per_serving (30 g),per_100g,False,False,True,False,False,fast+llm,R1 - 'Protein' is a short name and does not match the longer compound names in the ground truth.,"R6 - Predicted quantity '02' does not match ground truth '0', and both are non-trace amounts.",R10 - 'g' from prediction does not match any unit in ground truth context.,R13 - Contexts do not match: 'per_100g' vs 'per_serving'.
63.jpeg,Carbohydrates / Kohlenhydrate / Carboidrati / Glucides / Carbohidratos / Ogljikovi hidrati,Salt/Salz/Sale/Sel/Sal/So,25.3,02,g,g,per_serving (30 g),per_100g,False,False,True,False,False,fast+llm,"R1 - 'Salt' is a sub-nutrient of 'Carbohydrates', and the prediction does not match any multilingual equivalents for Carbohydrates.",R6 - Predicted quantity '02' does not match ground truth '25.3'.,R10 - 'g' in the ground truth does not match 'g' in the prediction due to context mismatch per_serving vs per_100g.,R12 - The contexts do not match after stripping serving size suffixes.
63.jpeg,of which sugars / davon Zucker / di cui zuccheri / dont sucres / de los cuales azúcares / od tega sladkorji,Salt/Salz/Sale/Sel/Sal/So,14.6,335,g,g,per_serving (30 g),per_100g,False,False,True,False,False,fast+llm,"R1 - 'Salt' is a sub-nutrient of 'Fett', and does not match the ground truth nutrient.",R6 - The predicted quantity (335) is neither a trace amount nor close to the ground truth quantity (14.6).,"R10 - The units do not match, as 'g' in the ground truth does not correspond to 'g' in the prediction.",R12 - The context does not match after stripping serving size suffixes.
64.jpeg,Vitamin(e) C,VitaminelC,50,0.6,mg,g,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,False,False,False,fast+llm,R1 - 'Vitamin(e) C' vs 'VitaminelC',R6 - Neither value is a trace amount and they do not match within tolerance,R10 - 'mg' vs 'g',R12 - Contexts are different after stripping serving size suffix
64.jpeg,Vitamin(e) B2,VitaminelC,0.6,50,mg,g,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,False,False,False,fast+llm,R1: 'Vitamin(e) B2' vs 'VitaminelC' are different nutrients.,"R6: Neither quantity is <= 0.1, so they cannot be considered traces and do not match.",R10: 'mg' does not match 'g'.,R14: Predicted context is None while ground truth has a context.
64.jpeg,Niacin(e),Niacinel,7.0,0.5,mg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,True,False,False,fast+llm,R1 - 'Niacin(e)' does not match 'Niacinel'.,R6 - Predicted quantity is neither a trace nor matches the ground truth quantity.,R10 - 'mg' does not match 'None'.,R12 - No context in prediction matches 'per_daily_dose'
64.jpeg,Vitamin(e) B6,Niacinel,0.6,7.0,mg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,True,False,False,fast+llm,"R1: 'Niacinel' is a short name for the nutrient, while 'Vitamin(e) B6' is its full compound name.",R6: Neither value is a trace amount and they do not match within the allowed tolerance.,R10: The units 'mg' are equivalent but 'Niacinel' does not match 'Vitamin(e) B6'.,R14: Predicted context is None while ground truth has a context.
64.jpeg,Folsäure/folic acid,Vitamine86,80,0.5,µg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,False,False,False,fast+llm,R1: 'Vitamine86' is a short name that does not match the longer compound name 'Folsäure/folic acid'.,R6: Both values are greater than 0.1 and do not match.,R10: 'µg' (micrograms) does not match 'mg' (milligrams).,R14: The predicted context is missing while the ground truth has a specific context.
64.jpeg,Vitamin(e) B12,Vitamine86,2.0,7.0,µg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,False,False,False,fast+llm,R1: 'Vitamine86' is a short name that does not match the full nutrient name 'Vitamin(e) B12'.,"R6: The predicted quantity 7.0 does not match the ground truth quantity 2.0, and neither are traces.","R10: 'mg' does not match 'µg', as they represent different units of measurement.",R14: The predicted context is None while the ground truth has a specific context.
64.jpeg,Pantothensäure/pantothenic acid,Falsaure/folicaod,2.5,0.5,mg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,True,False,False,fast+llm,R1: 'Falsaure/folicaod' is a short name that does not match the longer compound name 'Pantothensäure/pantothenic acid'.,R6: The quantities do not match and are not both <= 0.1.,R10: 'mg' units do not match due to different nutrient names.,"R12: Both contexts contain per_daily_dose, but the predicted context is missing."
64.jpeg,Zink/zinc,Falsaure/folicaod,3.0,204,mg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,True,False,False,fast+llm,"R1: 'Falsaure/folicaod' is a sub-nutrient of 'Zink/zinc', and 'Falsaure/folicaod' does not match any known equivalent.","R6: Predicted quantity 204 mg does not match ground truth 3.0 mg, as they are outside the trace amount threshold.",R10: 'mg' in ground truth does not match 'mg' in prediction due to different parent nutrients.,R12 and R13: Ground truth context 'per_daily_dose (1 Ampulle/flask + 2 Caps.)' does not match predicted context None.
67.jpeg,Colecalciferol,VitaminD3Tabletten,25,,µg,,per_serving (Jede Tablette),,False,False,False,False,False,fast+llm,"R1 - 'VitaminD3Tabletten' is a longer compound name that contains the shorter nutrient name 'Colecalciferol', but it is not an exact match.","R6 - Predicted quantity is None, and ground truth has a non-zero value (25).",R10 - No unit in prediction matches any of the units in the ground truth ('µg').,R14 - The predicted context 'None' does not match the ground truth context 'per_serving'.
68.jpeg,Energy / Energi(e/a) / Valor energético kJ (kcal),Fa/fe/Maeresgrases/Vetten/Grasas/Upidos/Grassi,1578,1578 (37,kJ,,per_100g,,False,False,False,False,False,fast+llm,"R1 - 'Fa/fe/Maeresgrases/Vetten/Grasas/Upidos/Grassi' is a fat family term, but does not match the energy nutrient.",R6 - Predicted quantity contains additional characters after the number and cannot be treated as a trace amount. GT quantity is exact while prediction has trailing digits.,"R10 - GT unit is 'kJ' while predicted has no unit, and they are not equivalent units for energy.","R12 - Predicted context is missing, but the ground truth specifies a serving size."
68.jpeg,Energy / Energi(e/a) / Valor energético kJ (kcal),Fa/fe/Maeresgrases/Vetten/Grasas/Upidos/Grassi,372,0.69,kcal,,per_100g,,False,False,False,False,False,fast+llm,"R1 - 'Fa/fe/Maeresgrases/Vetten/Grasas/Upidos/Grassi' is a general fat term, while 'Energy / Energi(e/a) / Valor energético kJ (kcal)' refers to energy.",R6 - Predicted quantity 0.69 does not match ground truth quantity 372 and both are above trace amount threshold.,"R10 - Predicted unit is missing, while ground truth has 'kcal'. kJ and kcal are not equivalent units.",R12 - Both have 'per_100g' after stripping serving size suffix.
68.jpeg,Fat / Fett / Matières grasses / Vetten / Grasas / Lipidos / Grassi,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,0.6,05,g,g,per_100g,,False,False,True,False,False,fast+llm,R1 - 'wnan verzadde vetzuren' is a sub-nutrient of 'Fat'.,"R6 - Predicted quantity '05' does not match ground truth '0.6', and both are <= 0.1, so they should be treated as traces but do not match.",R10 - 'g' in the ground truth does not match any unit in the prediction.,R12 - The context is present in the ground truth but missing in the prediction.
68.jpeg,of which saturates / davon gesättigte Fettsäuren / dont acides gras saturés / waarvan verzadigde vetzuren / de las cuales saturadas / dos quais ácidos gordos saturados / di cui acidi grassi saturi / varav mättat fett,ssturados/d cul acidigrassisaturi/varav mattat fett,0.5,05,g,g,per_100g,,True,False,True,False,False,fast+llm,R3 -- MULTILINGUAL EQUIVALENCES,"R6 -- TRACE AMOUNTS, R7 -- NUMERIC EQUALITY",R10 -- UNIT ALIASES,R12 -- STRIP SERVING SIZE SUFFIX before comparing
68.jpeg,Carbohydrate / Kohlenhydrate / Glucides / Koolhydraten / Hidratos de carbono / Carboidrati / Kolhydrat,ssturados/d cul acidigrassisaturi/varav mattat fett,5.2,529,g,g,per_100g,,False,False,True,False,False,fast+llm,"R1 - 'ssturados/d cul acidigrassisaturi/varav mattat fett' is a sub-nutrient of 'Fett', and does not match the ground truth nutrient.","R6 - The predicted quantity '529' is neither zero nor a trace amount, while the ground truth quantity '5.2' is within the trace range (<=0.1).",R10 - The predicted unit 'g' does not match the ground truth unit 'per_100g'.,"R13 - The predicted context is missing, while the ground truth has a defined context."
68.jpeg,of which sugars / davon Zucker / dont sucres / waarvan suikers / de los cuales azúcares / dos quais açúcares / di cui zuccheri / varav sockerarter,Prter(e/Ehws8/Proteines/Eiwtten/Proteinas,2.1,64,g,g,per_100g,,False,False,True,False,False,fast+llm,R1 - 'Prter(e/Ehws8/Proteines/Eiwtten/Proteinas' is a short name that does not match the longer compound name 'davon Zucker / sucres / suikers'.,R6 - Predicted quantity '64' and ground truth quantity '2.1' are not within the trace amount threshold and do not match.,R10 - The predicted unit 'g' does not match the ground truth context 'per_100g'.,"R13 - Predicted context is None while ground truth has a context of 'per_100g', and R14 applies."
68.jpeg,Protein(e) / Eiweiß / Protéines / Eiwitten / Proteínas,Prter(e/Ehws8/Proteines/Eiwtten/Proteinas,84,0.49,g,g,per_100g,,False,False,True,False,False,fast+llm,R1 - 'Protein(e) / Eiweiß / Protéines / Eiwitten / Proteínas' vs 'Prter(e/Ehws8/Proteines/Eiwtten/Proteinas',R6 - Predicted quantity is not a trace and does not match ground truth,R10 - Units do not match: g vs None,"R13 - Ground truth context present, prediction has no context"
68.jpeg,Salt / Salz / Sel / Zout / Sal / Sale,AAesdre/1-Leucin/L-leucina,0.42,679,g,,per_100g,,False,False,False,False,False,fast+llm,R1 - 'AAesdre/1-Leucin/L-leucina' is a specific amino acid and does not match the salt family.,R6 - Predicted quantity 679 is not a trace amount and does not match ground truth 0.42 g.,R10 - No unit in prediction matches 'g' from ground truth.,"R13 - Both predicted and ground truth contexts are missing, but context is critical for disambiguation."
68.jpeg,L-Valine / L-Valin / L-valina,AAesdre/1-Leucin/L-leucina,5.7,979,g,,per_100g,,False,False,False,False,False,fast+llm,R1: 'L-Valine / L-Valin / L-valina' does not match 'AAesdre/1-Leucin/L-leucina'.,"R6: Neither value is a trace amount, and the numeric values do not match within tolerance.",R10: No equivalent unit found between None and any of the valid units (g).,R13: 'per_100g' does not match any context in the prediction.
68.jpeg,L-Leucine / L-Leucin / L-leucina,Aure/t-lsoleucin/Lisoleudna,9.2,8.69,g,,per_100g,,False,False,False,False,False,fast+llm,R1 - 'Aure/t-lsoleucin/Lisoleudna' is a short name that does not match the longer compound name 'L-Leucine / L-Leucin / L-leucina'.,R6 - Both values are greater than 0.1 and do not match within the tolerance.,"R10 - No unit is provided in the prediction, but a unit (g) is present in the ground truth.",R12 - The context 'per_100g' does not match any part of the predicted context.
68.jpeg,L-Isoleucine / L-Isoleucin / L-isoleucina,Aure/t-lsoleucin/Lisoleudna,6.2,679,g,,per_100g,,False,False,False,False,False,fast+llm,R1 - 'Aure/t-lsoleucin/Lisoleudna' is a short name that does not match the longer compound name 'L-Isoleucine / L-Isoleucin / L-isoleucina'.,R6 - Predicted quantity '679' and ground truth quantity '6.2' are not within the trace amount threshold and do not match after rounding tolerance.,"R10 - The predicted unit is missing, while the ground truth has a unit 'g'.","R13 - Predicted context is missing, while ground truth context 'per_100g' is present."
68.jpeg,L-Lysine / L-Lysin / L-lisina,e/Lsidn/t-hstidna/L-istidina,8.8,2.09,g,,per_100g,,False,False,False,False,False,fast+llm,R1 - 'L-Lysine / L-Lysin / L-lisina' does not match 'e/Lsidn/t-hstidna/L-istidina',R6 - Predicted quantity 2.09 is neither a trace nor equal to ground truth 8.8 within tolerance,"R10 - No unit provided in prediction, while 'g' present in ground truth","R13 - Both context fields are missing, but per_100g vs None is a clear mismatch"
68.jpeg,L-Histidine / L-Histidin / L-histidina / L-istidina,e/Lsidn/t-hstidna/L-istidina,1.5,159,g,,per_100g,,False,False,False,False,False,fast+llm,R1 - 'e/Lsidn/t-hstidna/L-istidina' is a short name that does not match the longer compound names.,R6 - Predicted quantity '159' and ground truth '1.5' are not within the trace amount range and do not match after rounding tolerance.,"R10 - No unit provided in prediction, while ground truth has 'g'.","R12 - Both have 'per_100g', but context is present in ground truth."
78.jpeg,Vitamin D,mit Vitamin D3,50,,µg,,per_serving (pro Kapsel),,True,False,False,True,False,fast+llm,"R1 does not apply, 'Vitamin D' and 'mit Vitamin D3' are equivalent.",Predicted quantity is missing while ground truth has a value.,Both predicted and ground truth have no unit specified.,
78.jpeg,Vitamin D,VitaminD3 20001.E,2000,,I.E.,,per_serving (pro Kapsel),,True,False,False,False,False,fast+llm,"R1 does not apply, both are 'Vitamin D'.","GT quantity is 2000 with unit I.E., but prediction has no quantity or unit.","GT unit is 'I.E.', but prediction has no unit.","GT context is 'per_serving (pro Kapsel)', but prediction has no context."
8.jpeg,ENERGY,-SATURATED FAT,892,,kJ,,per_serving (Per Bar 60g),,False,False,False,False,False,fast+llm,"R1 - 'ENERGY' vs '-SATURATED FAT', parent-child mismatch","R6 - Predicted quantity is None, GT non-zero",R10 - GT unit 'kJ' does not match predicted unit 'None',"R12 - Predicted context is empty, GT context present"
8.jpeg,ENERGY,-SUGARS(g,213,,kcal,,per_serving (Per Bar 60g),,False,False,False,False,False,fast+llm,"R1 - 'SUGARS' is a sub-nutrient of 'Carbohydrate', and the context does not match.","R6 - Predicted quantity is None, while ground truth has a non-zero value.",R10 - No matching unit found between 'g' and 'kcal'.,R12 - The context does not match after stripping the serving size suffix.
82.jpeg,Energy,Energy,0,,kJ,,per_100g,per_serving,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
82.jpeg,Energy,Protein,0,60,kcal,,per_100g,per_serving,False,False,False,False,False,fast+llm,"R1 - 'Protein' is a sub-nutrient of 'Energy', and 'Protein' does not match 'Energie'.","R6 - Predicted quantity is non-zero, while ground truth is zero. Neither side independently are <= 0.1.",R10 - 'kcal' and 'None' do not match as 'kcal' is a unit of energy and 'None' indicates no unit provided.,R12 - 'per_serving' does not match 'per_100g'.
82.jpeg,Protein,Carbohydrates,0,60,g,g,per_100g,per_serving,False,False,True,False,False,fast+llm,R1 - 'Protein' vs 'Carbohydrates',"R6 - Quantity mismatch, neither is a trace","R10 - 'g' vs 'g', but context mismatch",R12 - 'per_100g' vs 'per_serving'
82.jpeg,Carbohydrates,Fat,0,60,g,g,per_100g,per_serving,False,False,True,False,False,fast+llm,R1 - 'Carbohydrates' is a parent nutrient of 'Fat'.,R6 - Predicted quantity (60) and ground truth quantity (0) are not both <= 0.1.,R10 - 'g' for carbohydrates does not match 'g' for fat.,R12 - 'per_100g' does not match 'per_serving'.
82.jpeg,Fat,Creatine,0,100,g,g,per_100g,per_serving,False,False,True,False,False,fast+llm,R1 - 'Creatine' is a short name that does not match the parent nutrient 'Fat'.,R6 - Predicted quantity (100) and ground truth quantity (0) are not within trace amount tolerance.,R10 - 'g' for Fat and 'g' for serving do not equate due to different contexts.,R12 - 'per_serving' does not match 'per_100g'.
82.jpeg,Creatine monohydrate,Creatine,100,3,g,g,per_100g,per_serving,False,False,True,False,False,fast+llm,R1: 'Creatine' is a short name that does not match the longer compound name 'Creatine monohydrate'.,"R6: Neither quantity is <= 0.1, so they cannot be treated as traces and do not match.",R10: 'g' (gram) does not match 'g' (gram) due to context differences in per_100g vs per_serving.,"R12: After stripping serving size suffix, 'per_serving' does not match 'per_100g'."
88.jpeg,Energie/energy/energia kJ (kcal),e/pdes/fat/grassi,234,3.7,kJ,g,per_100ml,,False,False,False,False,False,fast+llm,R1 - 'Energie/energy kJ (kcal)' is a parent nutrient of 'e/pdes/fat/grassi'.,R6 - Predicted quantity 3.7 does not match ground truth quantity 234 and both are greater than 0.1.,R10 - 'kJ' does not match 'g'.,"R13 - Ground truth context 'per_100ml' is present, while predicted context is None."
88.jpeg,Energie/energy/energia kJ (kcal),e/pdes/fat/grassi,55,0.5,kcal,g,per_100ml,,False,False,False,False,False,fast+llm,R1 - 'Energie/energy kJ (kcal)' is a parent nutrient of 'e/pdes/fat/grassi'.,R6 - Predicted quantity 0.5 and ground truth quantity 55 are not trace amounts and do not match.,R10 - 'kcal' does not match 'g'.,R13 - Ground truth context 'per_100ml' does not match predicted context None.
88.jpeg,Fett/lipides/fat/grassi,which saturated fatty acids,0.7,4.1,g,g,per_100ml,,False,False,True,False,False,fast+llm,R1 - 'which saturated fatty acids' is a sub-nutrient of 'Fett/lipides/fat/grassi'.,"R6 - Predicted quantity (4.1) and ground truth quantity (0.7) are both > 0.1, hence not traces.",R10 - 'g' does not match any alias of the predicted unit.,R13 - The context is missing in the prediction but present in the ground truth.
88.jpeg,davon gesättigte Fettsäuren/of which saturated fatty acids,which saturated fatty acids,0.5,13,g,g,per_100ml,,False,False,True,False,False,fast+llm,"R1: 'davon gesättigte Fettsäuren' is a sub-nutrient of 'Fett', which does not match 'which saturated fatty acids'.",R6: The quantities do not independently meet the trace amount criteria and are not numerically equal within tolerance.,R10: 'g' does not match 'None'.,"R13: No context is provided in the prediction, but a context is present in the ground truth."
88.jpeg,Kohlenhydrate/glucides/carbohydrates/carboidrati,Ghlerhydrate/glucides,4.1,4.1,g,g,per_100ml,,True,True,True,False,False,fast+llm,R3 -- MULTILINGUAL EQUIVALENCES: 'Kohlenhydrate/glucides/carbohydrates/carboidrati' and 'Ghlerhydrate/glucides' are considered the same nutrient after normalization.,R7 -- NUMERIC EQUALITY: Both quantities match exactly within tolerance.,R10 -- UNIT ALIASES: 'g' in ground truth does not match 'None' in prediction.,R14 -- CONTEXT MISMATCH IS HARD: Prediction has no context while ground truth specifies 'per_100ml'.
88.jpeg,davon Zuckerarten/of which sugars,Ghlerhydrate/glucides,3.5,3.5,g,g,per_100ml,,False,True,True,False,False,fast+llm,R1 - 'Ghlerhydrate/glucides' is a parent nutrient of 'davon Zuckerarten/of which sugars',3.5 matches 3.5 within the tolerance,g in both matches,"Context present in ground truth, None in prediction"
88.jpeg,Eiweiss/protein(e)/protéines,catohydrates/carboidrati,8.0,3.5,g,g,per_100ml,,False,False,True,False,False,fast+llm,R1 - 'Eiweiss' vs 'catohydrates/carboidrati',R6 - Predicted quantity is not a trace and does not match ground truth,R10 - Units do not match: g != None,R13 - Contexts do not match: per_100ml != None
88.jpeg,Salz/sel/salt/sale,catohydrates/carboidrati,0.10,8.0,g,g,per_100ml,,False,False,True,False,False,fast+llm,R1 - 'Salz/sel/salt/sale' does not match 'catohydrates/carboidrati'.,R6 - Predicted quantity is neither a trace nor matches the ground truth quantity.,R10 - 'g' does not match any unit in the predicted tuple.,R13 - The context fields do not match and one of them is missing.
88.jpeg,Energie/energy/energia kJ (kcal),Eweiss/protein(el/proteines,772,0.10,kJ,g,per_serving (330 ML),,False,False,False,False,False,fast+llm,R1 - 'Energie/energy/energia kJ (kcal)' vs 'Eiweiss/protein(el/proteines',R6 - Predicted quantity is not a trace and does not match ground truth,R10 - 'kJ' vs 'g',"R13 - Ground truth context present, prediction None"
88.jpeg,Energie/energy/energia kJ (kcal),Eweiss/protein(el/proteines,181,8.0,kcal,g,per_serving (330 ML),,False,False,False,False,False,fast+llm,R1 - 'Energie/energy kJ (kcal)' is a parent nutrient of 'Eiweiss',R6 - Predicted quantity 8.0 does not match ground truth quantity 181 kcal,R10 - 'kcal' and 'g' are different units,R12 - Ground truth context 'per_serving (330 ML)' does not match predicted None
88.jpeg,Fett/lipides/fat/grassi,Sal/sel/salt/sale,2.3,0.10,g,g,per_serving (330 ML),,False,False,True,False,False,fast+llm,R1 - 'Fett/lipides/fat/grassi' vs 'Sal/sel/salt/sale',R6 - Predicted quantity is not a trace and does not match ground truth,"R10 - 'g' vs None, predicted unit missing",R12 - Contexts do not match after stripping serving size suffix
88.jpeg,davon gesättigte Fettsäuren/of which saturated fatty acids,Sal/sel/salt/sale,1.6,0.33,g,g,per_serving (330 ML),,False,False,True,False,False,fast+llm,R1 - 'Sal' is a short name and does not match the longer compound name 'davon gesättigte Fettsäuren'.,"R6 - The quantities are significantly different, with no trace amount allowance applicable.",R10 - 'g' in the ground truth does not match any unit alias of the predicted nutrient's units.,R12 and R13 - The context fields do not match after stripping serving size suffixes.
9.jpeg,Zink,Zink,5,,mg,,per_serving (pro 1 Tablette),per_serving,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
9.jpeg,Vitamin C,Vitamin C,30,,mg,,per_serving (pro 1 Tablette),per_serving,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
