image_id,gt_nutrient,pred_nutrient,gt_quantity,pred_quantity,gt_unit,pred_unit,gt_context,pred_context,nutrient_match,quantity_match,unit_match,context_match,full_match_3f,full_match_4f,eval_method,nutrient_reason,quantity_reason,unit_reason,context_reason
56.jpeg,Eiweiß ..... Protéines,Fett,83,3.67,g,,per_100g,per_100g,False,False,False,True,False,False,fast+llm,R1 - 'Fett' is a parent nutrient of 'Eiweiß ..... Protéines'.,R6 - Predicted quantity (3.67) and ground truth quantity (83) are not trace amounts and do not match.,"R10 - No unit in prediction vs 'g' in ground truth, and they are equivalent units.","R12 - Both have 'per_100g', which after stripping serving size suffixes match."
56.jpeg,Kohlenhydrate ... Glucides,Fett,3.67,83,g,,per_100g,per_100g,False,False,False,True,False,False,fast+llm,R1: 'Fett' vs 'Kohlenhydrate ... Glucides',R6: 83 is not a trace amount and does not match 3.67,R10: unit is missing in both but context matches per_100g,R12: 'per_100g' stripped from both matches
57.jpeg,Brennwert ...... Energie,Brennwen.....Energie,383,383,kcal,kcal,per_100g,per_100g,True,True,True,True,True,True,fast+llm,R5 -- BRENNWERT and Energie are synonyms.,R7 -- Quantities match exactly within tolerance.,R10 -- kcal is equivalent to kcal in this context.,R12 -- Contexts strip to 'per_100g'.
57.jpeg,Brennwert ...... Energie,Brennwen.....Energie,1604,23,kJ,kcal,per_100g,per_100g,True,False,False,True,False,False,fast+llm,"R15 - Nutrient is 'Brennwert' and 'Energie', which are synonyms.",R7 - Quantities do not match (1604 vs 23).,"R10 - Units are kJ and kcal, which are not equivalent.",R12 - Context is 'per_100g' in both tuples.
57.jpeg,Eiweiß ..... Protéines,Proteines,83,3.67,g,g,per_100g,per_100g,False,False,True,True,False,False,fast+llm,"R1 - 'Eiweiss' is a sub-nutrient of 'Proteines', and short names do not match longer compound names.","R6 - Both values are greater than 0.1, so they cannot be considered traces and must match exactly; they do not.",R10 - 'g' is equivalent to 'g'.,R12 & R13 - The context 'per_100g' matches after stripping the serving size suffix.
57.jpeg,Kohlenhydrate ... Glucides,Proteines,3.67,1604,g,kcal,per_100g,per_100g,False,False,False,True,False,False,fast+llm,"R1: 'Kohlenhydrate ... Glucides' is a carbohydrate, while 'Proteines' is protein. They are different nutrients.",R6: The quantities do not match and are not both traces. 3.67g != 1604kcal.,R10: 'g' (gram) does not match 'kcal' (kilocalorie).,"R12: Both contexts are 'per_100g', which matches after stripping serving size suffixes."
57.jpeg,Fett ........... Lipides,Fett,4.3,43,g,g,per_100g,per_100g,True,False,True,True,False,False,fast+llm,"R1 does not apply, both are 'Fett'","4.3 != 43, and the difference exceeds the tolerance of +/-0.05","Both are 'g', which match under R10","Both are 'per_100g', which match after stripping serving size suffix"
57.jpeg,Brennwert ...... Energie,Fett,23,3.67,kcal,g,per_serving (pro Esslöffel (6 g)),per_100g,False,False,False,False,False,False,fast+llm,R1: 'Brennwert' vs 'Fett',R6: 23 != 3.67 and both are >0.1,R10: kcal != kJ,R12: per_serving (pro Esslöffel (6 g)) vs per_100g
59.jpeg,Brennwert/Energy Value,BewenergyValuc1391k330 kcal,1391,,kJ,,per_100g (100 g Pulver),per_100g,True,False,False,True,False,False,fast+llm,R15 - Nutrient is correctly identified as 'Brennwert/Energy Value',R7 - Predicted quantity 'None' does not match ground truth '1391'.,R10 - Predicted unit 'k330 kcal' does not match ground truth 'kJ'.,R12 - Context is correctly stripped to 'per_100g'
59.jpeg,Brennwert/Energy Value,Eacib/Protein,330,07,kcal,,per_100g (100 g Pulver),per_100g,False,False,False,True,False,False,fast+llm,R1: 'Brennwert/Energy Value' vs 'Eacib/Protein',R6: Predicted quantity is not a trace and does not match ground truth,"R10: Ground truth unit is kcal, prediction has no unit",R12: Contexts do not match after stripping serving size suffix
59.jpeg,Eiweiß/Protein,onZucker/ofwhich Sugars,0.7,644,g,,per_100g (100 g Pulver),per_100g,False,False,False,True,False,False,fast+llm,R1: 'Eiweiß/Protein' vs 'onZucker/ofwhich Sugars',R6: Neither value is a trace amount and they do not match within tolerance,R10: No equivalent units found between 'g' and None,R14: Contexts are different ('per_100g (100 g Pulver)' vs 'per_100g')
59.jpeg,Kohlenhydrate/Carbohydrate,onZucker/ofwhich Sugars,66.6,69.99,g,,per_100g (100 g Pulver),per_100g,False,False,False,True,False,False,fast+llm,R1: 'Kohlenhydrate/Carbohydrate' is a parent nutrient of 'onZucker/ofwhich Sugars'.,R6: Both values are greater than 0.1 and do not match within the tolerance.,R10: 'g' does not match None.,R14: Predicted context is empty while ground truth has a context.
59.jpeg,davon Zucker / of which Sugars,Feti/fat,64.4,0.3,g,,per_100g (100 g Pulver),per_100g,False,False,False,True,False,False,fast+llm,R1: 'Feti/fat' is a parent nutrient of 'davon Zucker / of which Sugars'.,R6: Predicted quantity (0.3) and ground truth quantity (64.4) are not trace amounts and do not match within tolerance.,"R10: The predicted unit is missing, while the ground truth has a unit 'g'.","R12: After stripping serving size suffix, both contexts are 'per_100g', which should match according to R13."
59.jpeg,davon Fructose / of which Fructose,davon gesattigte Fetisauren,63.7,0.3,g,,per_100g (100 g Pulver),per_100g,False,False,False,True,False,False,fast+llm,R1: 'davon Fructose / of which Fructose' vs 'davon gesattigte Fetsauren',Quantities do not match and are not in trace amounts,"No unit provided in prediction, but required by ground truth",Contexts do not match: per_100g (100 g Pulver) vs per_100g
59.jpeg,Fett/Fat,of wtich Saturates,0.3,,g,,per_100g (100 g Pulver),per_100g,False,False,False,True,False,False,fast+llm,R1 - 'Fett/Fat' vs 'of which Saturates',"R6 - Neither quantity is <= 0.1, and they are not traces",R10 - 'g' vs None,R13 - 'per_100g (100 g Pulver)' vs 'per_100g'
6.jpeg,VITAMIN C,VITAMINE,28,,mg,,per_serving (4 g),,False,False,False,False,False,False,fast+llm,R1: 'VITAMINE' is a short name that does not match the full compound name 'VITAMIN C'.,R6: Predicted quantity is missing while ground truth has a non-zero value.,"R10: No unit provided in prediction, but ground truth provides 'mg'.","R12: Both have 'per_serving' context, but serving size details are not considered due to R1."
6.jpeg,MAGNESIUM,VITAMINEC,56,,mg,,per_serving (4 g),,False,False,False,False,False,False,fast+llm,R1: 'VITAMINEC' does not match 'MAGNESIUM'.,No quantity in prediction vs. '56' mg in ground truth.,No unit in prediction vs. 'mg' in ground truth.,No context in prediction vs. 'per_serving (4 g)' in ground truth.
6.jpeg,POTASSIUM,KALIUM,70,,mg,,per_serving (4 g),,False,False,False,False,False,False,fast+llm,R1: 'KALIUM' is a short name that does not match the longer compound name 'POTASSIUM'.,R6: Predicted quantity is missing while ground truth has a non-zero value.,"R10: 'mg' in ground truth does not match any unit in prediction, and there are no equivalent units provided.",R12: Both predictions lack serving size information.
61.jpeg,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,Protein/Elwel/Proteine/Proteines/Proteina/Belakovine,427,2530,kJ,mg,per_serving (30 g),per_100g,False,False,False,False,False,False,fast+llm,"R1 - 'Protein' is a sub-nutrient of 'Energie', and 'Proteine' does not match the longer compound name 'Energie'.",R6 - Predicted quantity (2530) is significantly different from ground truth (427).,"R10 - 'mg' does not match 'kJ', as they are different units.",R12 - The context 'per_100g' does not match 'per_serving'.
61.jpeg,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,Protein/Elwel/Proteine/Proteines/Proteina/Belakovine,102,14.60,kcal,mg,per_serving (30 g),per_100g,False,False,False,False,False,False,fast+llm,R1 - 'Protein' is a short name and does not match the longer compound name 'Energy / Energie'.,R6 - Predicted quantity (14.60 mg) does not match ground truth quantity (102 kcal).,R10 - 'mg' is not equivalent to 'kcal'.,R12 - 'per_serving (30 g)' does not match 'per_100g'.
63.jpeg,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,Fat/Fett/Grassi/Gralsse/Grasas/Maltobe,427,00,kJ,,per_serving (30 g),per_100g,False,False,False,False,False,False,fast+llm,"R1 - 'Fat' is a sub-nutrient of 'Fettsaeuren', and does not match the ground truth nutrient.","R6 - Predicted quantity is 0, while ground truth is 427. Both are non-trace amounts, so they do not match.","R10 - Ground truth unit 'kJ' does not match predicted unit None, and no equivalent units exist.",R12 - Predicted context 'per_100g' does not match ground truth context 'per_serving'.
63.jpeg,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,Protein/Elwei/Protelne/Proteines/Proteina/Belakovine,102,146,kcal,mg,per_serving (30 g),per_100g,False,False,False,False,False,False,fast+llm,R1 - 'Protein' is a short name and does not match the longer compound name 'Energy / Energie / Energia / Énergie / Energia / Energijska vrednost'.,R6 - Predicted quantity (146 mg) does not match ground truth quantity (102 kcal).,R10 - 'mg' and 'kcal' are not equivalent units.,R12 - The context 'per_100g' in the prediction does not match 'per_serving' in the ground truth.
63.jpeg,Fat / Fett / Grassi / Graisse / Grasas / Maščobe,Protein/Elwei/Protelne/Proteines/Proteina/Belakovine,0,02,g,mg,per_serving (30 g),per_100g,False,False,False,False,False,False,fast+llm,R1 - 'Fat' vs 'Protein',R6 - Predicted quantity is not a trace and GT is zero,R10 - 'g' vs 'mg',R12 - Context does not match after stripping serving size suffix
63.jpeg,of which saturated / davon gesättigte / di cui saturi / dont saturés / de las cuales saturadas / od tega nasičene,Salt/Salz/Sale/Sel/Sal/So,0,02,g,mg,per_serving (30 g),per_100g,False,False,False,False,False,False,fast+llm,R1 - 'Salt' is a short name and does not match the longer compound names for saturated fats.,R6 - Predicted quantity '02' is not a trace amount and does not match ground truth '0'.,R10 - 'mg' does not match 'g'.,R13 - 'per_100g' does not match 'per_serving'.
63.jpeg,Carbohydrates / Kohlenhydrate / Carboidrati / Glucides / Carbohidratos / Ogljikovi hidrati,Salt/Salz/Sale/Sel/Sal/So,25.3,335,g,mg,per_serving (30 g),per_100g,False,False,False,False,False,False,fast+llm,"R1 - 'Salt' is a sub-nutrient of 'Carbohydrates', and the prediction does not match any carbohydrate-related term.",R6 - Predicted quantity (335 mg) does not match ground truth (25.3 g).,R10 - 'mg' is not equivalent to 'g'.,R14 - The predicted context 'per_100g' does not match the ground truth context 'per_serving'.
64.jpeg,Vitamin(e) C,VitaminelC,50,0.6,mg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,True,False,False,False,fast+llm,R1: 'Vitamin(e) C' vs 'VitaminelC',"R6: 50 mg != 0.6 mg, and neither is a trace amount","R10: 'mg' vs 'mg', but nutrient mismatch blocks unit match",R12: 'per_daily_dose (1 Ampulle/flask + 2 Caps.)' vs None
64.jpeg,Vitamin(e) B2,VitaminelC,0.6,50,mg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,True,False,False,False,fast+llm,R1 - 'Vitamin(e) B2' vs 'VitaminelC',R6 - 0.6 != 50,R10 - mg != mg,R13 - per_daily_dose != None
64.jpeg,Niacin(e),Niacinel,7.0,0.5,mg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,True,False,False,False,fast+llm,R1 - 'Niacin(e)' does not match 'Niacinel'.,R6 - Predicted quantity is neither a trace nor matches the ground truth quantity.,R10 - 'mg' does not match 'None'.,"R12 - No context in prediction, but 'per_daily_dose' in ground truth."
64.jpeg,Vitamin(e) B6,Niacinel,0.6,7.0,mg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,True,False,False,False,fast+llm,"R1: 'Niacinel' is a short name for the nutrient, while 'Vitamin(e) B6' is the full compound name.",R6: Neither value is a trace amount and they do not match within the tolerance of +/-0.05.,R10: The units 'mg' do not match as there are no unit aliases between them.,R14: Predicted context is None while ground truth has a specific context.
64.jpeg,Folsäure/folic acid,Vitamine86,80,0.5,µg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,False,False,False,False,fast+llm,R1: 'Vitamine86' is a short name that does not match the longer compound name 'Folsäure/folic acid'.,R6: Both values are greater than 0.1 and do not match.,R10: 'µg' (micrograms) does not match 'mg' (milligrams).,R14: The predicted context is missing while the ground truth has a specific context.
64.jpeg,Vitamin(e) B12,Vitamine86,2.0,7.0,µg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,False,False,False,False,fast+llm,R1: 'Vitamine86' is a short name that does not match the full nutrient name 'Vitamin(e) B12'.,"R6: The predicted quantity 7.0 does not match the ground truth quantity 2.0, and neither are traces.","R10: 'mg' does not match 'µg', as they represent different units of measurement.",R14: The context in the prediction is missing while it's present in the ground truth.
64.jpeg,Pantothensäure/pantothenic acid,Falsaure/folicaod,2.5,0.5,mg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,True,False,False,False,fast+llm,R1: 'Falsaure/folicaod' is a short name that does not match the longer compound name 'Pantothensäure/pantothenic acid'.,R6: The quantities do not independently meet the trace amount criteria and are not numerically equal within tolerance.,R10: 'mg' in the ground truth does not match 'mg' in the prediction as they refer to different nutrients.,R12: The context fields do not match after stripping serving size suffixes.
64.jpeg,Zink/zinc,Falsaure/folicaod,3.0,204,mg,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.),,False,False,True,False,False,False,fast+llm,R1: 'Falsaure/folicaod' is a shorter name that does not match the longer compound name 'Zink/zinc'.,"R6: Neither quantity is <= 0.1, so they cannot be treated as traces and do not match.",R10: mg does not match any alias of mg for zinc.,R12: 'per_daily_dose' does not match the stripped context from the prediction.
67.jpeg,Colecalciferol,VitaminD3Tabletten,25,,µg,,per_serving (Jede Tablette),,False,False,False,False,False,False,fast+llm,"R1 - 'VitaminD3Tabletten' is a longer compound name that contains the shorter nutrient name 'Colecalciferol', but it is not an exact match.","R6 - Predicted quantity is None, and ground truth quantity is present (25).","R10 - Predicted unit is missing, while ground truth unit is 'µg'.","R14 - Predicted context is missing, while ground truth context is 'per_serving (Jede Tablette)'."
68.jpeg,Energy / Energi(e/a) / Valor energético kJ (kcal),Fa/fe/Maeresgrases/Vetten/Grasas/Upidos/Grassi,1578,1578 (37,kJ,,per_100g,,False,False,False,False,False,False,fast+llm,"R1 - 'Fa/fe/Maeresgrases/Vetten/Grasas/Upidos/Grassi' is a fat family term, but does not match the energy nutrient.",R6 - Predicted quantity contains additional characters after the number and cannot be treated as a trace amount. GT quantity is exact while prediction has trailing digits.,"R10 - GT unit is 'kJ' while predicted unit is missing, and they are not equivalent units for energy.","R12 - Both have 'per_100g', but the context field cannot be empty."
68.jpeg,Energy / Energi(e/a) / Valor energético kJ (kcal),Fa/fe/Maeresgrases/Vetten/Grasas/Upidos/Grassi,372,0.69,kcal,,per_100g,,False,False,False,False,False,False,fast+llm,"R1 - 'Fa/fe/Maeresgrases/Vetten/Grasas/Upidos/Grassi' is a general fat term, not matching the specific energy nutrient.","R6 - Predicted quantity (0.69) does not match ground truth (372), and both are above trace amount threshold.","R10 - Predicted unit is missing while ground truth has 'kcal', making them non-matching.",R14 - Predicted context is missing while ground truth specifies 'per_100g'.
68.jpeg,Fat / Fett / Matières grasses / Vetten / Grasas / Lipidos / Grassi,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,0.6,05,g,,per_100g,,False,False,False,False,False,False,fast+llm,R1 - 'wnan verzadde vetzuren' is a sub-nutrient of 'Fat'.,"R6 - Predicted quantity '05' does not match ground truth '0.6', and both are <= 0.1, so they should be treated as traces but do not match.",R10 - No unit in prediction matches the 'g' in ground truth.,R12 - Both have 'per_100g' after removing serving size suffix.
68.jpeg,of which saturates / davon gesättigte Fettsäuren / dont acides gras saturés / waarvan verzadigde vetzuren / de las cuales saturadas / dos quais ácidos gordos saturados / di cui acidi grassi saturi / varav mättat fett,ssturados/d cul acidigrassisaturi/varav mattat fett,0.5,05,g,,per_100g,,True,False,False,False,False,False,fast+llm,R4 -- PARTIAL MATCH THRESHOLD (OCR noise),R6 -- TRACE AMOUNTS (500 mg is not a trace amount),"R10 -- UNIT ALIASES (predicted unit missing, ground truth has 'g')","R13 -- CONTEXT MISMATCH IS HARD (predicted context missing, ground truth has 'per_100g')"
68.jpeg,Carbohydrate / Kohlenhydrate / Glucides / Koolhydraten / Hidratos de carbono / Carboidrati / Kolhydrat,ssturados/d cul acidigrassisaturi/varav mattat fett,5.2,529,g,,per_100g,,False,False,False,False,False,False,fast+llm,"R1 - 'ssturados/d cul acidigrassisaturi/varav mattat fett' is a sub-nutrient of 'Fett', which does not match the ground truth nutrient.","R6 - The predicted quantity '529' and ground truth quantity '5.2' are not within the trace amount threshold, and do not match after considering OCR noise.","R10 - The predicted unit is missing while the ground truth has a unit 'g', which does not match.","R13 - Both predictions have no context provided, but this field cannot be true when there's a present value in the ground truth."
68.jpeg,of which sugars / davon Zucker / dont sucres / waarvan suikers / de los cuales azúcares / dos quais açúcares / di cui zuccheri / varav sockerarter,Prter(e/Ehws8/Proteines/Eiwtten/Proteinas,2.1,64,g,,per_100g,,False,False,False,False,False,False,fast+llm,R1: 'Prter(e/Ehws8/Proteines/Eiwtten/Proteinas' is a short name that does not match the longer compound name 'davon Zucker / sucres / suikers'.,"R6: Predicted quantity '64' and ground truth quantity '2.1' are not trace amounts, and do not match within the +/-0.05 tolerance.","R10: The predicted unit is missing while the ground truth has a unit 'g', resulting in a mismatch.","R14: Predicted context is missing while the ground truth has 'per_100g', leading to a mismatch."
68.jpeg,Protein(e) / Eiweiß / Protéines / Eiwitten / Proteínas,Prter(e/Ehws8/Proteines/Eiwtten/Proteinas,84,0.49,g,,per_100g,,False,False,False,False,False,False,fast+llm,R1 - 'Protein(e) / Eiweiß / Protéines / Eiwitten / Proteínas' vs 'Prter(e/Ehws8/Proteines/Eiwtten/Proteinas',R6 - Predicted quantity is not a trace and does not match ground truth,"R10 - No unit provided in prediction, but required for comparison",R12 - Context present in ground truth but missing in prediction
68.jpeg,Salt / Salz / Sel / Zout / Sal / Sale,AAesdre/1-Leucin/L-leucina,0.42,679,g,,per_100g,,False,False,False,False,False,False,fast+llm,R1 - 'AAesdre/1-Leucin/L-leucina' is a specific amino acid and does not match the salt family.,R6 - Predicted quantity 679 is not a trace amount and does not match ground truth 0.42 g.,R10 - Predicted unit is missing while ground truth has 'g'.,"R13 - Both predicted and ground truth contexts are absent, but context is critical for disambiguation."
68.jpeg,L-Valine / L-Valin / L-valina,AAesdre/1-Leucin/L-leucina,5.7,979,g,,per_100g,,False,False,False,False,False,False,fast+llm,R1 - 'L-Valine / L-Valin / L-valina' does not match 'AAesdre/1-Leucin/L-leucina'.,"R6 - Both values are greater than 0.1, and R7 shows they do not match exactly.",R10 - No equivalent unit found between None and the ground truth's 'g'.,R13 - The predicted context is missing while the ground truth has a valid context.
68.jpeg,L-Leucine / L-Leucin / L-leucina,Aure/t-lsoleucin/Lisoleudna,9.2,8.69,g,,per_100g,,False,False,False,False,False,False,fast+llm,R1 - 'Aure/t-lsoleucin/Lisoleudna' is a short name that does not match the longer compound name 'L-Leucine / L-Leucin / L-leucina'.,R6 - Both values are greater than 0.1 and do not match within the tolerance.,"R10 - No unit is provided in the prediction, but a unit (g) is present in the ground truth.",R12 - The context 'per_100g' does not match any part of the predicted context.
68.jpeg,L-Isoleucine / L-Isoleucin / L-isoleucina,Aure/t-lsoleucin/Lisoleudna,6.2,679,g,,per_100g,,False,False,False,False,False,False,fast+llm,R1 - 'Aure/t-lsoleucin/Lisoleudna' is a short name that does not match the longer compound name 'L-Isoleucine / L-Isoleucin / L-isoleucina'.,R6 - Predicted quantity '679' and ground truth '6.2' are not within the trace amount threshold and do not match after rounding tolerance.,"R10 - The predicted unit is missing, while the ground truth has a unit 'g'.","R13 - Predicted context is missing, while the ground truth has 'per_100g'."
68.jpeg,L-Lysine / L-Lysin / L-lisina,e/Lsidn/t-hstidna/L-istidina,8.8,2.09,g,,per_100g,,False,False,False,False,False,False,fast+llm,R1 - 'L-Lysine / L-Lysin / L-lisina' does not match 'e/Lsidn/t-hstidna/L-istidina',R6 - Predicted quantity 2.09 is neither a trace nor close to the ground truth 8.8,"R10 - No unit provided in prediction vs 'g' in ground truth, and no equivalent found via R3","R12 - Both have 'per_100g', but context is required for full_match"
68.jpeg,L-Histidine / L-Histidin / L-histidina / L-istidina,e/Lsidn/t-hstidna/L-istidina,1.5,159,g,,per_100g,,False,False,False,False,False,False,fast+llm,R1 - 'e/Lsidn/t-hstidna/L-istidina' is a short name that does not match the longer compound names.,R6 - Predicted quantity '159' and ground truth '1.5' are not within the trace amount range and do not match after rounding tolerance.,"R10 - No unit is provided in both predictions, but R11 indicates a mismatch due to presence of context in ground truth.",R12 - Ground truth has 'per_100g' while prediction lacks any context.
78.jpeg,Vitamin D,rnit Vitamin D3,50,,µg,,per_serving (pro Kapsel),,True,False,False,False,False,False,fast+llm,"R1 does not apply, 'Vitamin D' and 'rnit Vitamin D3' are similar with OCR noise.",Predicted quantity is missing while ground truth has a value.,Predicted unit is missing while ground truth has a value.,Predicted context is missing while ground truth has a value.
78.jpeg,Vitamin D,VitaminD3 20001.E,2000,,I.E.,,per_serving (pro Kapsel),,True,False,False,False,False,False,fast+llm,R4 -- PARTIAL MATCH THRESHOLD (OCR noise only),"R6 -- TRACE AMOUNTS (predicted quantity is None, ground truth is non-zero)",R10 -- UNIT ALIASES (IU != I.E.),R12 -- STRIP SERVING SIZE SUFFIX before comparing (context mismatch)
8.jpeg,ENERGY,-SATURATED FAT,892,,kJ,,per_serving (Per Bar 60g),,False,False,False,False,False,False,fast+llm,"R1 - 'ENERGY' vs '-SATURATED FAT', parent-child mismatch","R6 - Predicted quantity is None, GT non-zero",R10 - GT unit 'kJ' does not match predicted unit 'None',"R12 - Predicted context is empty, GT context present"
8.jpeg,ENERGY,-SUGARS(g,213,,kcal,,per_serving (Per Bar 60g),,False,False,False,False,False,False,fast+llm,"R1 - 'SUGARS' is a sub-nutrient of 'Carbohydrate', and the context does not match.","R6 - Predicted quantity is None, while ground truth has a non-zero value.",R10 - No matching unit found between 'g' and 'kcal'.,R12 - The context does not match after stripping the serving size suffix.
82.jpeg,Energy,Energy,0,,kJ,,per_100g,per_serving,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
82.jpeg,Energy,Protein,0,60,kcal,,per_100g,per_serving,False,False,False,False,False,False,fast+llm,"R1 - 'Protein' is a sub-nutrient of 'Energy', and 'Protein' does not match 'Energy'.","R6 - Predicted quantity is non-zero, while ground truth is zero. Neither side independently are <= 0.1.",R10 - No unit in prediction vs 'kcal' in ground truth; kJ and kcal are not equivalent units.,R12 - 'per_serving' does not match any form of 'per_100g'.
82.jpeg,Protein,Carbohydrates,0,60,g,g,per_100g,per_serving,False,False,True,False,False,False,fast+llm,R1 - 'Protein' vs 'Carbohydrates',"R6 - Quantity mismatch, neither is a trace","R10 - 'g' vs 'g', but context mismatch",R12 - 'per_100g' vs 'per_serving'
82.jpeg,Carbohydrates,Fat,0,60,g,g,per_100g,per_serving,False,False,True,False,False,False,fast+llm,R1 - 'Carbohydrates' is a parent nutrient of 'Fat'.,R6 - Predicted quantity (60) and ground truth quantity (0) are not both <= 0.1.,R10 - 'g' for carbohydrates does not match 'g' for fat.,R12 - 'per_100g' does not match 'per_serving'.
82.jpeg,Fat,Creatine,0,100,g,g,per_100g,per_serving,False,False,True,False,False,False,fast+llm,R1 - 'Creatine' is a short name that does not match the parent nutrient 'Fat'.,R6 - Predicted quantity (100) and ground truth quantity (0) are not within trace amount tolerance.,R10 - 'g' for Fat and 'g' for serving do not equate due to different contexts.,R12 - 'per_serving' does not match 'per_100g'.
88.jpeg,Energie/energy/energia kJ (kcal),e/pdes/fat/grassi,234,3.7,kJ,,per_100ml,per_100ml,False,False,False,True,False,False,fast+llm,R1 - 'Energie/energy/energia kJ (kcal)' is a parent nutrient of 'e/pdes/fat/grassi'.,R6 - Predicted quantity 3.7 does not match ground truth quantity 234 and both are greater than 0.1.,R10 - Ground truth unit is 'kJ' while predicted has no unit.,"R12 - Both have 'per_100ml', which after stripping context matches."
88.jpeg,Energie/energy/energia kJ (kcal),e/pdes/fat/grassi,55,0.5,kcal,,per_100ml,per_100ml,False,False,False,True,False,False,fast+llm,R1 - 'e/pdes/fat/grassi' does not match 'Energie/energy kJ (kcal)',"R6 - Predicted quantity is 0.5, which is not a trace amount and does not match the ground truth of 55 kcal",R10 - Predicted unit is missing while ground truth has 'kcal',
88.jpeg,Fett/lipides/fat/grassi,which saturated fatty acids,0.7,4.1,g,,per_100ml,per_100ml,False,False,False,True,False,False,fast+llm,"R1 - 'Fett/lipides/fat/grassi' is a fat family nutrient, while 'which saturated fatty acids' is not a direct match.",R6 - Both values are outside the trace amount threshold and do not match.,R10 - The units are missing in both cases but context matches per_100ml.,R12/R13 - 'per_100ml' is a valid and matching context after stripping serving size suffix.
88.jpeg,davon gesättigte Fettsäuren/of which saturated fatty acids,which saturated fatty acids,0.5,13,g,,per_100ml,per_100ml,False,False,False,True,False,False,fast+llm,"R1: 'davon gesättigte Fettsäuren' is a sub-nutrient of 'Fettsäuren', which does not match 'which saturated fatty acids'.","R6: Neither value is a trace amount, and they do not match numerically.","R10: Both units are missing, but the context matches per_100ml.","R12: The serving size suffix has been stripped from both contexts, leaving 'per_100ml' which matches."
88.jpeg,Kohlenhydrate/glucides/carbohydrates/carboidrati,Ghlerhydrate/glucides,4.1,4.1,g,,per_100ml,per_100ml,True,True,False,True,False,False,fast+llm,R3 -- MULTILINGUAL EQUIVALENCES: 'Kohlenhydrate/glucides/carbohydrates/carboidrati' matches 'Ghlerhydrate/glucides',R7 -- NUMERIC EQUALITY: 4.1 and 4.1 match within tolerance,R10 -- UNIT ALIASES: 'g' does not match None,R12 -- STRIP SERVING SIZE SUFFIX: Both are 'per_100ml'
88.jpeg,davon Zuckerarten/of which sugars,Ghlerhydrate/glucides,3.5,3.5,g,,per_100ml,per_100ml,False,True,False,True,False,False,fast+llm,R1 -- SPECIFICITY: 'Ghlerhydrate/glucides' is a parent nutrient of 'davon Zuckerarten/of which sugars'.,R7 -- NUMERIC EQUALITY: Both quantities are equal and within the allowed tolerance.,"R10 -- UNIT ALIASES: 'g' does not match any alias for 'g', while 'None' is considered a mismatch according to R11.",R12 -- STRIP SERVING SIZE SUFFIX: Both contexts are stripped to 'per_100ml'.
88.jpeg,Eiweiss/protein(e)/protéines,catohydrates/carboidrati,8.0,3.5,g,,per_100ml,per_100ml,False,False,False,True,False,False,fast+llm,R1 - 'Eiweiss' does not match 'catohydrates/carboidrati'.,R6 - Quantities do not match and are not both <= 0.1.,R10 - No matching unit found between 'g' and None.,R13 - Contexts do not match: per_100ml vs None.
88.jpeg,Salz/sel/salt/sale,catohydrates/carboidrati,0.10,8.0,g,,per_100ml,per_100ml,False,False,False,True,False,False,fast+llm,R1 - 'Salz/sel/salt/sale' does not match 'catohydrates/carboidrati',R6 - Both values are greater than 0.1 and do not match,R10 - No matching unit found between 'g' and None,R12 - 'per_100ml' matches after stripping serving size suffix
88.jpeg,Energie/energy/energia kJ (kcal),Eweiss/protein(el/proteines,772,0.10,kJ,,per_serving (330 ML),per_100ml,False,False,False,False,False,False,fast+llm,R1 - 'Energie/energy/energia kJ (kcal)' vs 'Eiweiss/protein(el/proteines',R6 - Predicted quantity is not a trace and does not match ground truth,R10 - Ground truth unit is 'kJ' while prediction has no unit,R12 - Contexts do not match after stripping serving size suffix
88.jpeg,Energie/energy/energia kJ (kcal),Eweiss/protein(el/proteines,181,8.0,kcal,,per_serving (330 ML),per_100ml,False,False,False,False,False,False,fast+llm,R1 - 'Energie/energy kJ (kcal)' is a parent nutrient of 'Eiweiss/protein',R6 - Predicted quantity 8.0 does not match ground truth 181 kcal,R10 - Ground truth unit 'kcal' does not match predicted unit None,R12 - 'per_serving (330 ML)' does not match 'per_100ml'
